user_id,item_id,rating,title,Book-Author,Year-Of-Publication,Publisher,Image-URL-S,Image-URL-M,Image-URL-L
117384,0743405862,5,Do I Stand Alone? : Going to the Mat Against Political Pawns and Media Jackals,Jesse Ventura,2000,Atria,http://images.amazon.com/images/P/0743405862.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743405862.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743405862.01.LZZZZZZZ.jpg
77480,0449003787,8,"\O\"" Is for Outlaw""",SUE GRAFTON,2001,Ballantine Books,http://images.amazon.com/images/P/0449003787.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449003787.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449003787.01.LZZZZZZZ.jpg
236172,0140168346,5,Test Your Own Job Aptitude: Exploring Your Career Potential,James Barrett,1995,Penguin Books,http://images.amazon.com/images/P/0140168346.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140168346.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140168346.01.LZZZZZZZ.jpg
102702,1562012444,7,Flesh on Fire,Lloyd Darden,2001,Blue Moon Books,http://images.amazon.com/images/P/1562012444.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1562012444.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1562012444.01.LZZZZZZZ.jpg
274111,0141001828,9,In the Heart of the Sea: The Tragedy of the Whaleship Essex,Nat Philbrick,2001,Penguin Books,http://images.amazon.com/images/P/0141001828.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0141001828.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0141001828.01.LZZZZZZZ.jpg
152409,1556110758,7,Rush to Nowhere,Howard Lewis Russell,1988,Penguin USA,http://images.amazon.com/images/P/1556110758.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1556110758.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1556110758.01.LZZZZZZZ.jpg
123279,0525947647,9,Lies and the Lying Liars Who Tell Them: A Fair and Balanced Look at the Right,Al Franken,2003,Dutton Books,http://images.amazon.com/images/P/0525947647.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0525947647.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0525947647.01.LZZZZZZZ.jpg
266056,0380818973,7,Asking for Trouble: A Novel,Elizabeth Young,2001,Avon Trade,http://images.amazon.com/images/P/0380818973.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380818973.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380818973.01.LZZZZZZZ.jpg
73588,0380709007,3,Hard Target,Christopher Hyde,1992,Harper Mass Market Paperbacks,http://images.amazon.com/images/P/0380709007.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380709007.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380709007.01.LZZZZZZZ.jpg
198983,0380820854,8,"To Sir Phillip, With Love",Julia Quinn,2003,Avon,http://images.amazon.com/images/P/0380820854.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380820854.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380820854.01.LZZZZZZZ.jpg
177432,0812505042,9,The Time Machine,H. G. Wells,1995,Tor Books,http://images.amazon.com/images/P/0812505042.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0812505042.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0812505042.01.LZZZZZZZ.jpg
33816,0061001058,8,Spring Moon: A Novel of China,Bette Bao Lord,1994,HarperTorch,http://images.amazon.com/images/P/0061001058.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0061001058.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0061001058.01.LZZZZZZZ.jpg
104399,0670844772,10,Corduroy's Christmas (A Lift-the-Flap Book),B. G. Hennessy,1992,Viking Juvenile,http://images.amazon.com/images/P/0670844772.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0670844772.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0670844772.01.LZZZZZZZ.jpg
211292,0684872153,8,Angela's Ashes (MMP) : A Memoir,Frank McCourt,1999,Scribner,http://images.amazon.com/images/P/0684872153.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684872153.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0684872153.01.LZZZZZZZ.jpg
174791,0689864108,8,Turnabout (Roswell Series),Andy Mangels,2003,Simon Spotlight Entertainment,http://images.amazon.com/images/P/0689864108.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0689864108.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0689864108.01.LZZZZZZZ.jpg
240318,0194315193,8,THE GOOD GRAMMAR BOOK: The Good Grammar Book with Answers,Michael Swan,2003,Oxford University Press,http://images.amazon.com/images/P/0194315193.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0194315193.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0194315193.01.LZZZZZZZ.jpg
195951,0312195516,10,The Red Tent (Bestselling Backlist),Anita Diamant,1998,Picador USA,http://images.amazon.com/images/P/0312195516.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312195516.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312195516.01.LZZZZZZZ.jpg
112761,0373483902,10,The Macgregors: Daniel-Ian,Nora Roberts,1999,Silhouette,http://images.amazon.com/images/P/0373483902.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373483902.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373483902.01.LZZZZZZZ.jpg
236948,0261102362,10,Two Towers Rings Uk,J R R Tolkien,0,Harpercollins Uk,http://images.amazon.com/images/P/0261102362.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0261102362.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0261102362.01.LZZZZZZZ.jpg
244994,3499156938,7,Boy. SchÃ?Â¶nes und Schreckliches aus meiner Kinderzeit.,Roald Dahl,1986,Rowohlt Tb.,http://images.amazon.com/images/P/3499156938.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3499156938.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3499156938.01.LZZZZZZZ.jpg
120565,0140157654,9,Before Night Falls,Reinaldo Arenas,1994,Penguin Books,http://images.amazon.com/images/P/0140157654.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140157654.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140157654.01.LZZZZZZZ.jpg
75649,0679729771,10,Maus a Survivors Tale: And Here My Troubles Begin (Maus),Art Spiegelman,1992,Pantheon Books,http://images.amazon.com/images/P/0679729771.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679729771.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679729771.01.LZZZZZZZ.jpg
124078,0425051854,8,Word for Wrld Forest,Ursula K. Le Guin,1981,Berkley Publishing Group,http://images.amazon.com/images/P/0425051854.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425051854.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425051854.01.LZZZZZZZ.jpg
22152,0679744398,7,"All the Pretty Horses (The Border Trilogy, Vol 1)",CORMAC MCCARTHY,1993,Vintage,http://images.amazon.com/images/P/0679744398.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679744398.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679744398.01.LZZZZZZZ.jpg
173773,0316769487,10,The Catcher in the Rye,J.D. Salinger,1991,"Little, Brown",http://images.amazon.com/images/P/0316769487.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0316769487.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0316769487.01.LZZZZZZZ.jpg
41841,0345440951,7,X-Men: A Novelization,Kristine Kathryn Rusch,2000,Del Rey Books,http://images.amazon.com/images/P/0345440951.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345440951.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345440951.01.LZZZZZZZ.jpg
137006,3404131312,7,Das Schwert der Amazone.,Marion Zimmer Bradley,1988,LÃ?Â¼bbe,http://images.amazon.com/images/P/3404131312.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3404131312.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3404131312.01.LZZZZZZZ.jpg
35859,0806992603,8,Pilates for Wimps : Total Fitness for the Partially Motivated (For WimpsT Series),Jennifer DeLuca,2003,Sterling,http://images.amazon.com/images/P/0806992603.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0806992603.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0806992603.01.LZZZZZZZ.jpg
244448,0553567608,7,Six Months to Live,LURLENE MCDANIEL,1995,Bantam,http://images.amazon.com/images/P/0553567608.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553567608.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553567608.01.LZZZZZZZ.jpg
206691,0553289861,5,A Fall of Moondust,Arthur C. Clarke,1991,Spectra Books,http://images.amazon.com/images/P/0553289861.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553289861.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553289861.01.LZZZZZZZ.jpg
153662,0425103285,10,Mrs. Mike,Benedict Freedman,1994,Berkley Publishing Group,http://images.amazon.com/images/P/0425103285.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425103285.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425103285.01.LZZZZZZZ.jpg
174851,0671623249,9,LONESOME DOVE,Larry McMurtry,1986,Pocket,http://images.amazon.com/images/P/0671623249.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671623249.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671623249.01.LZZZZZZZ.jpg
197816,0345413350,9,"The Golden Compass (His Dark Materials, Book 1)",PHILIP PULLMAN,1997,Del Rey,http://images.amazon.com/images/P/0345413350.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345413350.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345413350.01.LZZZZZZZ.jpg
126196,0525946829,8,Quentins,Maeve Binchy,2002,Dutton Books,http://images.amazon.com/images/P/0525946829.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0525946829.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0525946829.01.LZZZZZZZ.jpg
83287,0449212661,10,Nerve,Dick Francis,1990,Fawcett Books,http://images.amazon.com/images/P/0449212661.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449212661.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449212661.01.LZZZZZZZ.jpg
212396,3499124904,5,Sprache ist eine Waffe. Sprachglossen.,Kurt Tucholsky,1989,Rowohlt Tb.,http://images.amazon.com/images/P/3499124904.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3499124904.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3499124904.01.LZZZZZZZ.jpg
237856,0812924746,5,Pumping Irony: Working Out the Angst of a Lifetime,Tony Kornheiser,1995,Random House Inc,http://images.amazon.com/images/P/0812924746.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0812924746.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0812924746.01.LZZZZZZZ.jpg
4138,0679767959,8,Heartburn,Nora Ephron,1996,Vintage Books USA,http://images.amazon.com/images/P/0679767959.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679767959.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679767959.01.LZZZZZZZ.jpg
74833,0671315285,9,7 Habits Of Highly Effective People Cd,Stephen R. Covey,2000,Simon &amp; Schuster Audio,http://images.amazon.com/images/P/0671315285.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671315285.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671315285.01.LZZZZZZZ.jpg
171118,0201608138,7,The Customer Driven Company: Moving from Talk to Action,Richard C. Whiteley,1993,Perseus Books Group,http://images.amazon.com/images/P/0201608138.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0201608138.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0201608138.01.LZZZZZZZ.jpg
232131,0553572326,6,Survival of the Fittest: An Alex Delaware Novel,Jonathan Kellerman,1998,Bantam,http://images.amazon.com/images/P/0553572326.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553572326.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553572326.01.LZZZZZZZ.jpg
38654,038089968X,8,Chain Letter (Avon Camelot Books (Paperback)),Christopher Pike,1986,Avon,http://images.amazon.com/images/P/038089968X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/038089968X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/038089968X.01.LZZZZZZZ.jpg
117855,0671700391,10,"LAST LAUGH: HARDY BOYS CASEFILES #42 (Hardy Boys Casefiles, No 42)",Franklin W. Dixon,1990,Simon Pulse,http://images.amazon.com/images/P/0671700391.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671700391.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671700391.01.LZZZZZZZ.jpg
271588,0425151875,9,Tom Clancy's Op-Center: Games of State (Tom Clancy's Op Center (Paperback)),Tom Clancy,1996,Berkley Publishing Group,http://images.amazon.com/images/P/0425151875.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425151875.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425151875.01.LZZZZZZZ.jpg
81977,0896582051,7,The Cafe Brenda Cookbook: Redefining Seafood &amp; Vegetarian Cuisine,Brenda Langton,1992,Voyageur Press (MN),http://images.amazon.com/images/P/0896582051.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0896582051.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0896582051.01.LZZZZZZZ.jpg
189835,037575749X,5,Silas Marner: The Weaver of Raveloe (Modern Library Classics),George Eliot,2001,Modern Library,http://images.amazon.com/images/P/037575749X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/037575749X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/037575749X.01.LZZZZZZZ.jpg
104144,140003065X,8,A Fine Balance,Rohinton Mistry,2001,Vintage Books USA,http://images.amazon.com/images/P/140003065X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/140003065X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/140003065X.01.LZZZZZZZ.jpg
7158,0373250304,6,The Thin Pink Line,Lauren Baratz-Logsted,2003,Red Dress Ink,http://images.amazon.com/images/P/0373250304.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373250304.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373250304.01.LZZZZZZZ.jpg
114368,0373482957,5,Tiger Prince,Sandra Brown,1994,Silhouette,http://images.amazon.com/images/P/0373482957.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373482957.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373482957.01.LZZZZZZZ.jpg
233626,080411109X,9,The Hundred Secret Senses,Amy Tan,1996,Ivy Books,http://images.amazon.com/images/P/080411109X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/080411109X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/080411109X.01.LZZZZZZZ.jpg
106538,0345438019,10,The Eleventh Garfield Fat Cat (Garfield Fat Cat Three Pack),Jim Davis,1999,Ballantine Books,http://images.amazon.com/images/P/0345438019.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345438019.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345438019.01.LZZZZZZZ.jpg
151872,0679435506,4,"Illuminata: Thoughts, Prayers, Rites of Passage",Marianne Williamson,1994,Random House,http://images.amazon.com/images/P/0679435506.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679435506.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679435506.01.LZZZZZZZ.jpg
16782,0140053204,5,Travels With Charley: In Search of America,John Steinbeck,1980,Penguin Books,http://images.amazon.com/images/P/0140053204.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140053204.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140053204.01.LZZZZZZZ.jpg
52199,0898793912,9,How to Write Irresistible Query Letters (Writer's Basic Bookshelf),Lisa Collier Cool,1990,Writer's Digest Books,http://images.amazon.com/images/P/0898793912.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0898793912.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0898793912.01.LZZZZZZZ.jpg
120696,0743444647,8,Spider-Man: Secret of the Sinister Six,Adam-Troy Castro,2002,I Books/Marvel,http://images.amazon.com/images/P/0743444647.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743444647.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743444647.01.LZZZZZZZ.jpg
26231,0440241073,6,The Summons,John Grisham,2002,Dell Publishing Company,http://images.amazon.com/images/P/0440241073.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440241073.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440241073.01.LZZZZZZZ.jpg
11676,014002428X,6,Old Boys,William Trevor,1996,Penguin Books,http://images.amazon.com/images/P/014002428X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/014002428X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/014002428X.01.LZZZZZZZ.jpg
91631,0394806107,9,Black Stallion's Sulky Colt,Walter Farley,1954,Random House (Merchandising),http://images.amazon.com/images/P/0394806107.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0394806107.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0394806107.01.LZZZZZZZ.jpg
119654,0886776066,7,"To Green Angel Tower, Part 2 (Memory, Sorrow, and Thorn, Book 3)",Tad Williams,1994,Daw Books,http://images.amazon.com/images/P/0886776066.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0886776066.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0886776066.01.LZZZZZZZ.jpg
168245,0440236525,9,The Highlander's Touch,Karen Marie Moning,2000,Dell Publishing Company,http://images.amazon.com/images/P/0440236525.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440236525.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440236525.01.LZZZZZZZ.jpg
85993,1577349229,10,"Warriors of Cumorah (Heimerdinger, Chris. Tennis Shoes Series.)",Chris Heimerdinger,2001,Covenant Communications,http://images.amazon.com/images/P/1577349229.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1577349229.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1577349229.01.LZZZZZZZ.jpg
135176,0771599447,10,Toller,Elva Oglanby,1975,Gage Pub,http://images.amazon.com/images/P/0771599447.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0771599447.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0771599447.01.LZZZZZZZ.jpg
38273,0761536744,10,Madden NFL 2002: Prima's Official Strategy Guide,Prima,2001,Prima Lifestyles,http://images.amazon.com/images/P/0761536744.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0761536744.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0761536744.01.LZZZZZZZ.jpg
80538,0345391810,10,The Restaurant at the End of the Universe (Hitchhiker's Trilogy (Paperback)),Douglas Adams,1995,Ballantine Books,http://images.amazon.com/images/P/0345391810.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345391810.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345391810.01.LZZZZZZZ.jpg
206074,0373272596,8,Secrets and Lies  (The Oklahoma All - Girls Brand),Maggie Shayne,2002,Silhouette,http://images.amazon.com/images/P/0373272596.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373272596.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373272596.01.LZZZZZZZ.jpg
270713,0380002930,10,Watership Down,Richard Adams,1976,Avon,http://images.amazon.com/images/P/0380002930.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380002930.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380002930.01.LZZZZZZZ.jpg
201537,0750015810,5,The Whitby Child (Whitby Series),Robin Jarvis,1994,Hodder Wayland,http://images.amazon.com/images/P/0750015810.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0750015810.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0750015810.01.LZZZZZZZ.jpg
52853,0684864843,7,The Vineyard : A Novel,Barbara Delinsky,2000,Simon &amp; Schuster,http://images.amazon.com/images/P/0684864843.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684864843.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0684864843.01.LZZZZZZZ.jpg
271526,0380705648,9,Just Another Kid,Torey Hayden,1989,Avon,http://images.amazon.com/images/P/0380705648.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380705648.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380705648.01.LZZZZZZZ.jpg
10681,0226244962,8,The Life of God: As Told by Himself,Franco Ferrucci,1997,University of Chicago Press,http://images.amazon.com/images/P/0226244962.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0226244962.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0226244962.01.LZZZZZZZ.jpg
11676,0553292153,7,"Powershift: Knowledge, Wealth, and Violence at the Edge of the 21st Century",Alvin Toffler,1991,Bantam Books,http://images.amazon.com/images/P/0553292153.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553292153.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553292153.01.LZZZZZZZ.jpg
11676,0870443615,8,"High Country Trail : Along the Continental Divide (Special Publications Series 16, No. 1)",Michael Robbins,1981,The Society,http://images.amazon.com/images/P/0870443615.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0870443615.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0870443615.01.LZZZZZZZ.jpg
