item_id,title
0373151896,Mistletoe and Holly/Sweet Sea Spirit (Christmas Magic)
080696345X,Illustrated Tarot Spreads: 78 New Layouts For Personal Discovery
344244392X,Das Tagebuch Der Bridget Jones
0330375253,Bridget Jones's Diary
0399501487,Lord of the Flies
0425083837,The Hunt for Red October
0451169522,Misery
0425103552,Marine Sniper: 93 Confirmed Kills
0399234071,"So You Want to Be President? (Caldecott Medal Book, 2001)"
0679721819,Mama Day (Vintage Contemporaries)
0449225151,A Place Called Freedom
0756402166,Alta
0345469674,Girls' Poker Night
1573223328,"Across the Nightingale Floor (Tales of the Otori, Book One)"
0425175510,"A Little Traveling Music, Please (Honey Huckleberry Mysteries)"
0385474016,"Like Water for Chocolate: A Novel in Monthly Installments With Recipes, Romances and Home Remedies"
0572007795,Wedding Speeches and Toasts (Know How)
0312139934,Just Between Us Girls: Secrets About Men From The Madam Who Knows
0778320294,Mimosa Grove (Mira)
0340628375,The Solitary Man (Stephen Leather Thrillers)
0375753834,Georgiana: Duchess of Devonshire (Modern Library (Paperback))
0821735969,Mail Order Mistress
0671625829,Dirk Gently's Holistic Detective Agency
000716226X,The Bride Stripped Bare : A Novel
0375705929,Who's Irish?: Stories
0517459981,Isaac Asimov On The Human Body
014600082X,Dead
2035881013,Les Caprices De Marianne
1931561648,The Time Traveler's Wife (Today Show Book Club #15)
0553267957,Seven Dials Mystery (R)
055357230X,The Clinic (Alex Delaware Novels (Paperback))
0743206002,Tiger's Eye : A Memoir
0553293389,Foundation's Edge : The Foundation Novels (Foundation Novels (Paperback))
0393050939,Stiff: The Curious Lives of Human Cadavers
0373483503,Macgregor Brides (Macgregors)
055326611X,EVEN COWGIRLS GET THE BLUES
0375726403,Empire Falls
2264031875,Rencontre au bord du fleuve
1558744150,Chicken Soup for the Woman's Soul (Chicken Soup for the Soul Series (Paper))
0425186504,Much Ado About Murder: All-New Shakespeare-Inspired Mystery Stories
0706369599,Aromatherapy (Family matters)
0395977711,Homestead
0156007193,The Peppered Moth
0385306032,Vanished
0743435613,Beyond This Horizon
0312304269,Runaway Heart: A Novel
3442306507,Dunkle Kammern
1902934229,Dead Sexy
0764585371,U.S. History II (Cliffs Quick Review)
067178644X,Taboo
0679806695,The Final Lesson (Teenage Mutant Ninja Turtles)
0446613843,The Jester
0446360104,Death Beside the Sea
0553375369,The Death of Bernadette Lefthand: A Novel
1582900493,St. Nadie in Winter: Zen Encounters with Loneliness
0449005909,Nightshade
0679731725,The Remains of the Day (Vintage International)
0446310786,To Kill a Mockingbird
0373484909,Secret Star
0849942845,The Note - A Novel -
0451160525,"The Gunslinger (The Dark Tower, Book 1)"
037570387X,The Autograph Man: A Novel (Vintage International (Paperback))
0451184963,Insomnia
059043652X,"Karen's Sleepover (Baby-Sitters Little Sister, 9)"
0452285062,The Grits (Girls Raised in the South) Guide to Life
1563893126,"Preacher: Until the End of the World (Preacher Series , Vol 2)"
1565922352,"HTML : The Definitive Guide, 2nd Edition (Nutshell Handbook)"
0762406720,"The Unabridged Charles Dickens: A Tale of Two Cities, Oliver Twist, Great Expectations (Courage Classics)"
0440240751,Dating Game
0670849936,Volleyball With the Cuna Indians: And Other Gay Travel Adventures
840804866X,El Origen Perdido/Lost Origin
0345396456,The Good Husband (Ballantine Reader's Circle)
074342347X,The Wildflowers (omnibus) : Misty--Star--Jade--Cat (Wildflowers (Paperback))
0843949996,Shadow Dreams
0446530387,Stone Kiss (Peter Decker &amp; Rina Lazarus Novels (Hardcover))
0553263226,The Bourne Supremacy
0786866462,A Density of Souls
0399142452,Kat Scratch Fever
0743403436,Enemy Within
0671799525,I PROMISED MY DAD
0413393801,Animations of mortality
1578565375,Every Young Man's Battle: Strategies for Victory in the Real World of Sexual Temptation (The Every Man Series)
1570980926,The Troubles: Ireland's Ordeal 1966-1996 and the Search for Peace
0760310904,Cannonball!: World's  Greatest Outlaw Road Race
3404148665,Illuminati.
038529929X,Hannibal
0451206002,Over the Edge: An Alex Delaware Novel (Alex Delaware Novels (Paperback))
0553271644,Doom of the Darksword (Darksword Trilogy)
0743467523,Dreamcatcher
0836270096,"Magic Eye, Vol. 2"
342670112X,Die Chroniken von Thomas Covenant 1. Der Fluch des VerÃ?Â¤chters.
0345453816,Killjoy
0345339703,"The Fellowship of the Ring (The Lord of the Rings, Part 1)"
0895886448,Understanding SQL
0671528203,Stillwatch
0670878847,The Most Wanted
0345373707,Cry to Heaven
0316780812,Sea Glass: A Novel
0373790465,"One-Night Man (Blaze, 42)"
0446357405,The Other Side of Midnight
3430121906,"Mit den WÃ¶lfen heulen: \fabelhafte\"" Spruchweisheiten aus d. Tierreich"""
0312966970,Four To Score (A Stephanie Plum Novel)
0967260329,In the Shadow of Gleam
0340191678,Asterix &amp; the Big Fight
0345342291,Cod Streuth
0425181685,Narcissus in Chains (Anita Blake Vampire Hunter (Hardcover))
9681907116,Ultimas noticias del paraiso
0525947299,No Second  Chance
0385335881,Shopaholic Takes Manhattan (Summer Display Opportunity)
0515115088,"Saved by a Saint (New Camfield Novel of Love, No 136)"
075531073X,The Kindness of Strangers
0062516752,Dream Magic
8420646210,Cafe De Artistas = Artists Cafe
0451208676,No One Left Behind: The Lieutenant Commander Michael Scott Speicher Story
0028610105,How to Cook Everything: Simple Recipes for Great Food
0743202961,"Every Breath You Take : A True Story of Obsession, Revenge, and Murder"
0440226430,Summer Sisters
0848715098,"Christmas With Southern Living 1996 (Christmas With Southern Living, 1996)"
055314331X,Leo Rosten's Treasury of Jewish Quotations
0821773682,Kentucky Heat
0316107387,Night of the Mary Kay Commandos Featuring Smell O-Toons
0553294903,Divine Evil
0066211239,The Wise Women of Havana
0399142851,Unnatural Exposure
0312278586,The Nanny Diaries: A Novel
0312995423,Digital Fortress : A Thriller
1551666189,Manhunting (Mira)
0316154067,Void Moon
0385475713,Alias Grace
0788168258,Crossing the Threshold of Hope
0060926317,Mutant Message Down Under
0060953713,Blue Angel : A Novel
1886228515,Dick Goddard's Almanac for Northeast Ohio 2002 (Dick Goddard's Almanac for Northeast Ohio)
0385492081,Into Thin Air : A Personal Account of the Mt. Everest Disaster
0345358031,Shining Through
1891620800,A Question of Intent : A Great American Battle With A Deadly Industry
8484503119,Corazones En Atlantida
0671822209,WLD ACCORDNG GARP
0345447840,The Surgeon
1575667150,Fashion Victim: A Dallas O'Connor Mystery (Dallas O'Connor Mysteries)
0671887475,Daddy
0425154092,From Potter's Field
0684814994,Christmas Box (Christmas Box Trilogy)
2070364852,Le Voyageur imprudent
0060987103,Wicked: The Life and Times of the Wicked Witch of the West
0446612731,The Black Echo
0553349481,Another Roadside Attraction
0440234727,The Loner
0375725849,Perfume: The Story of a Murderer (Vintage International)
0765300346,War for the Oaks
0886463335,The Hound of the Baskervilles
0679454470,"The Vampire Armand : The Vampire Chronicles (Rice, Anne, Vampire Chronicles)"
1594480001,The Kite Runner
0800757459,Sometimes I Wake Up Grumpy . . . and Sometimes I Let Him Sleep
0615116426,"Marching Through Culpeper : A Novel of Culpeper, Virginia, Crossroads of the Civil War"
0380712385,A First Class Murder
0886773741,Tailchaser's Song
0553259857,Scuse Me While I Kiss the Sky: The Life of Jimi Hendrix
0872490912,Charleston Ghosts
0671319841,The Hub : Dangerous Territory
3423093749,Higher Standards. British Short Stories (1945-1980).
0895656736,Away Went the Farmer's Hat (Magic Castle Readers Language Arts)
044840124X,The Wheels on the Bus (Pudgy Board Book)
0345431901,The Finishing School
0571198864,The Life Stone of Singing Bird
0517118734,Gifts from the Heart
1572301937,I Love a Cop: What Police Families Need to Know
0061099481,Magic Hour
0743424107,Deadly Embrace
0802133991,The Magic of Blood
0831702877,Alice in Wonderland
0380759489,Xanth 14: Question Quest
0553279289,The Dog Who Wouldn't Be
0140194886,The Book of Chuang Tzu (Arkana S.)
0671888587,I'll Be Seeing You
349922755X,Die SÃ?Â¼nderin.
0670835382,Four Past Midnight
0060938455,Fast Food Nation: The Dark Side of the All-American Meal
0373512805,Dream's End (Reader's Choice)
1881273156,The Five Love Languages: Five Love Languages
0451513975,Four Major Plays of Ibsen
0553111639,Callahan's Key (Bantam Spectra Book)
0060085444,She Went All the Way (Avon Light Contemporary Romances)
0814613721,Leviticus (Collegeville Bible Commentary Old Testament 4)
0385301898,Power of the Witch
0312422881,A Change of Climate : A Novel
0802115705,The Hite Report on the Family: Growing Up Under Patriarchy
0060923717,Love in Black and White: The Triumph of Love over Prejudice and Taboo
0763616052,Because of Winn-Dixie
3550071671,Engel und Joe. Nach einer wahren Geschichte.
034543479X,A Widow for One Year
0385335830,Diary of a Mad Bride (Summer Display Opportunity)
0440206154,Red Dragon
0425063100,Once and Future King
0061020400,The Fifth Elephant: A Novel of Discworld
0380804964,The Last Man in Town (An Avon Romantic Treasure)
0671027743,In the Red
1853260207,Jane Eyre (Wordsworth Classics)
157566805X,Again and Again (Brava)
8472239470,No Se Si Casarme O Comprarme Un Perro
9676112275,Cinta Madinah
0373483899,The Macgregors: Alan - Grant (The Macgregors)
0345335465,Dragonflight (Dragonriders of Pern Trilogy (Paperback))
0553573985,Gibbon's Decline and Fall
1862300127,In Desolate Heaven
1842321439,The House at Old Vine
0446394521,Daisy Fay and the Miracle Man
0345373219,Domes of Fire (Book One of the Tamuli)
0375701907,Straight Man : A Novel (Vintage Contemporaries)
0679728880,Lucy Gayheart (Vintage Classics)
0679439382,The Little Friend
0330352695,Four Letters of Love
0836217012,Cows Of Our Planet (Far Side Series)
0312097581,The Book of Runes : A Handbook for the Use of an Anceint Oracle: The Viking Runes with Stones: 10th Anniversary Edition
0373250509,Fat Chance (Red Dress Ink (Hardcover))
0848715063,The Recipes of Madison County
0671044702,What Looks Like Crazy On An Ordinary Day
1853266817,One of Our Submarines (Wordsworth Collection)
0671011375,Death du Jour
038550120X,A Painted House
0679449329,Practical Intuition: How to Harness the Power of Your Instinct and Make It Work for You
0312971397,Cuba (A Jake Grafton Novel)
0886774012,"Magic's Promise (The Last Herald-Mage Series, Book 2)"
0375501525,By the Light of My Father's Smile
0553212478,Frankenstein (Changing Our World)
0743405978,Bless the Child
1568361521,Baseball Letters: A Fan's Correspondence With His Heroes
0451183665,A Case of Need
1551669625,Shocking Pink
0316779237,Holidays on Ice : Stories
0345352467,Centaur Aisle (Xanth Novels (Paperback))
0812550919,Shame of Man (Geodyssey)
0385336179,Shopaholic Ties the Knot
0553107305,Chopping Spree
0553572148,Wicked
0785270442,"Winning Your Husband Back Before It's Too Late: Whether He's Left Physically or Emotionally, All That Matters Is..."
3442241774,Der Herr der Augenringe.
0449221482,J Is for Judgment
037383473X,Starting Over
0553579983,And Then You Die
8432231541,Una Comedia Ligera
0590412957,Hans Brinker or the Silver Skates
0140180826,Maurice
1593080220,Howards End (Barnes &amp; Noble Classics)
0060156562,"Skywriting by Word of Mouth: And Other Writings, Including the Ballad of John and Yoko"
0671003755,She's Come Undone (Oprah's Book Club (Paperback))
0060256672,Where the Sidewalk Ends : Poems and Drawings
0965378314,Imagery and Reality
0380709252,Mitch and Amy (Cleary Reissue)
0141002077,Cherry: A Memoir
0451168062,Blind Faith
0440204887,Illusions: The Adventures of a Reluctant Messiah
0146000552,"\ Lamb to the Slaughter and Other Stories (Penguin 60s S.)"""
0679936114,The Berenstain Bears and the Female Fullback (A Big Chapter Book)
038000741X,Monkey Wrench Gang
0140270590,A New Song (Mitford Years (Paperback))
0439064864,Harry Potter and the Chamber of Secrets (Book 2)
3821808128,"Calvin oder Wie ich versuchte, meine GroÃ?Â?mutter zu bekehren."
0688103111,Neither Here Nor There: Travels in Europe
0803725183,A Year Down Yonder (Newbery Medal Book)
8440622759,Scarlett - T.D. -
0345432401,Omerta
0140042598,On the Road
0805042180,Spineless Wonders: Strange Tales from the Invertebrate World
0451191641,Copper Moon
0380710870,Muggie Maggie (Cleary Reissue)
051513287X,Face the Fire (Three Sisters Island Trilogy)
0380815516,Leaving Lonely Town
096463919X,Sculptured Knits: 48 Timely Designs Inspired by the Decorative Arts of the 20th Century
0375703055,Ellen Foster
0452279607,"The Gunslinger (The Dark Tower, Book 1)"
1573225320,The Holy Man
8807816318,Il Circolo Della Fortuna E Della Felicita
0316954993,War and Remembrance
0671434748,Baseball's Greatest Quotes
0552143774,Horse Whisperer
0425117383,At Risk
0609600702,The Knife Thrower and Other Stories
0062501984,"The Essential Koran : Heart of Islam, The"
0553250531,The Valley of Horses
0449006700,Mrs. Pollifax Unveiled (Mrs. Pollifax Mysteries (Paperback))
0448060191,Little Women (Illustrated Junior Library)
0373222904,"Who Is Jane Williams? (Harlequin Intrigue, No 290)"
0590411365,Eight Tales of Terror
0451204751,Revenge Is Best Served Cold
0743457900,"Tinker, Tailor, Soldier, Spy"
0671250671,"ROAD LESS TRAVELED : A New Psychology of Love, Traditional Values, and Spritual Growth (Touchstone Books (Paperback))"
0345387554,The Horse You Came In On
0061099570,The Crown of Columbus
0064473783,You Don't Know Me
0061090913,And the Ass Saw the Angel
042519101X,Becoming Georgia (Berkley Sensation)
1551665735,Perfect Evil (Mira)
0460874489,Notes from Underground: A Confession/Two Short Works (Everyman's Library)
0671034782,"Double or Nothing (Star Trek The Next Generation: Double Helix, Book 5)"
0446611867,A Bend in the Road
0449149331,Showdown
0373196679,Betrothed To The Prince  (Catching The Crown)
1879360241,Volunteer Slavery: My Authentic Negro Experience
0522841023,Rational Moral Education
0805210407,The Trial
0380816555,Practical Demonkeeping
0671004530,On the Street Where You Live
0345389417,Servant of the Bones
1555832660,Swords of the Rainbow
0849942721,The Face That Demonstrates The Farce Of Evolution
0571216420,Vernon God Little: A 21st Century Comedy in the Presence of Death
0440219507,Troubling a Star
0373872135,Blessings of the Heart (Love Inspired)
044022196X,If Only
1580626009,Miracles of a Mother's Love: Inspirational Stories of Maternal Devotion
0446605239,The Notebook
0061096105,Rough Justice
0231069170,School of the Sun (Twentieth-Century Continental Fiction)
3257230885,Small World.
0060175966,The Professor and the Madman
031225234X,Name Dropping
082177428X,Highland Warrior
2253154202,Tout le monde fait l'amour
0451167783,A Streetcar Named Desire
2290318639,Lutins et lutines
0140032215,Travels with My Aunt
037325976X,"Private Investigations (Heat) (Harlequin Temptation, No. 876)"
0452266637,Beauty's Release
0684869837,Don't Give It Away! : A Workbook of Self-Awareness and Self-Affirmations for Young Women
0373258968,"Secretly Yours (The Wild Mcbrides) (Temptation, 796)"
0451406095,"Before He Wakes: A True Story of Money, Marriage, Sex, and Murder"
0439139597,Harry Potter and the Goblet of Fire (Book 4)
0786889780,First Person Plural : My Life as a Multiple
0590462237,The Littles to the Rescue (Littles)
1555037763,"First Love, Second Chances: A Novel"
0385334710,Looking Back
0030491762,But the Pension Fund Was Just Sitting There (A Doonesbury Book)
0425152669,Blackwater Spirits
0515128015,Eclipse Bay
1562826921,D2: The Mighty Ducks Are Back!
0805064478,Wrack
0840775970,Little House in the Ozarks: A Laura Ingalls Wilder Sampler : The Rediscovered Writings
0317277278,Bird's Nest
0553261665,Three from Galilee
0394722655,The Uses of Enchantment
0786001569,Spare Parts
2277212253,Djebel Amour
0812521269,"Necroscope 2: Vamphyri! (Necroscope Trilogy, Volume 2)"
0425191281,Ghost of a Chance (Chintz'n China)
0767902076,Take Time for Your Life: A Personal Coach's Seven-Step Program for Creating the Life You Want
0300087152,Humanity: A Moral History of the Twentieth Century
0440224764,The Partner
0440226600,The Alligator's Farewell
0073656011,"Chemistry, Seventh Edition"
0486227944,Designs from Pre-Columbian Mexico (Dover Pictorial Archives)
